Intervalo de datas,Termo de pesquisa,Identificador da campanha,Nome da campanha,ID do grupo de anúncios,Nome do grupo de anúncios,Segmentação,Tipo de correspondência de segmentação-Targeting match type,ID do portfólio,Nome do portfólio,SKU do produto anunciado-Advertised product SKU,Moeda do orçamento,Impressões,Cliques,CPC,CTR,Custo total,Vendas,ROAS,Compras,Unidades vendidas,Taxa de compra em relação aos cliques
5 de ago. de 2026 - 16 de ago. de 2026,lixeira grande,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,4,1,0.57000,25.0000%,0.57,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 28 de jul. de 2026,B08D8R4GZQ,"=""3262494915796""",Campanha de Produto Indicado- P3050-o228/07,"=""113839187289861""",Campanha de Produto Indicado- P3050-o228/07,"asin-expanded=""B08D8R4GZQ""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3050,BRL,15,1,0.31000,6.6667%,0.31,0.00,0.00000,0,0,0.0000%
5 de ago. de 2026 - 9 de ago. de 2026,lixeira retangular inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030-A,BRL,4,1,0.80000,25.0000%,0.80,0.00,0.00000,0,0,0.0000%
18 de ago. de 2026 - 18 de ago. de 2026,lixo escritorio 40 litros inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3050,BRL,2,1,0.36000,50.0000%,0.36,0.00,0.00000,0,0,0.0000%
26 de jul. de 2026 - 15 de ago. de 2026,lixeira 20 litros basculante,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2440-B,BRL,5,1,0.09000,20.0000%,0.09,0.00,0.00000,0,0,0.0000%
6 de ago. de 2026 - 12 de ago. de 2026,B0H6L3552G,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030-B,BRL,2,1,0.48000,50.0000%,0.48,0.00,0.00000,0,0,0.0000%
2 de ago. de 2026 - 20 de ago. de 2026,lixo 50l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060ALC,BRL,3,1,0.82000,33.3333%,0.82,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 23 de ago. de 2026,lixeira inox tramontina,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060ALC,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 25 de jul. de 2026,B087SV45P8,"=""246652946970837""",campanha automática individual- L2470-B-o115/07,"=""334383283177829""",campanha automática individual- L2470-B-o115/07,complements,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,L2470-B,BRL,1,1,0.46000,100.0000%,0.46,0.00,0.00000,0,0,0.0000%
7 de ago. de 2026 - 7 de ago. de 2026,lixeira com pedal inox 12 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P2425,BRL,3,1,0.97000,33.3333%,0.97,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 22 de ago. de 2026,lixeira brinox 12l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,1,1,0.56000,100.0000%,0.56,0.00,0.00000,0,0,0.0000%
27 de jul. de 2026 - 18 de ago. de 2026,lixeira basculante banheiro,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-B,BRL,27,1,0.77000,3.7037%,0.77,0.00,0.00000,0,0,0.0000%
29 de jul. de 2026 - 22 de ago. de 2026,B0BHMZBZW9,"=""3262494915796""",Campanha de Produto Indicado- P3050-o228/07,"=""113839187289861""",Campanha de Produto Indicado- P3050-o228/07,"asin-expanded=""B0CYWMQ93Y""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3050,BRL,536,1,0.66000,0.1866%,0.66,0.00,0.00000,0,0,0.0000%
27 de jul. de 2026 - 27 de jul. de 2026,B08R6G1224,"=""151214408407609""",Campanha de Produto Indicado- SP-PP-o103/07,"=""25520630990729""",Campanha de Produto Indicado- SP-PP-o103/07,"asin-expanded=""B09G9P1MF9""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,SP-PP,BRL,1,1,0.42000,100.0000%,0.42,0.00,0.00000,0,0,0.0000%
19 de ago. de 2026 - 19 de ago. de 2026,balde de lixo para pia,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EMB-08,BRL,1,1,0.58000,100.0000%,0.58,0.00,0.00000,0,0,0.0000%
4 de ago. de 2026 - 11 de ago. de 2026,lixeira 40cm,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L4080-A,BRL,3,1,0.54000,33.3333%,0.54,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 11 de ago. de 2026,B07CBB47V4,"=""229314137254983""",Campanha de Produto Indicado- SP-FF-o103/07,"=""274667933716671""",Campanha de Produto Indicado- SP-FF-o103/07,"asin-expanded=""B07CBB47V4""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,SP-FF,BRL,22,1,0.56000,4.5455%,0.56,0.00,0.00000,0,0,0.0000%
4 de ago. de 2026 - 23 de ago. de 2026,lixeira 40 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,7,1,0.80000,14.2857%,0.80,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,B076PN14B6,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,141,4,0.75750,2.8369%,3.03,0.00,0.00000,0,0,0.0000%
29 de jul. de 2026 - 29 de jul. de 2026,lixeira aro 15 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2430-A,BRL,1,1,0.71000,100.0000%,0.71,0.00,0.00000,0,0,0.0000%
9 de ago. de 2026 - 9 de ago. de 2026,B0DK21WT8S,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2430-A,BRL,2,1,0.80000,50.0000%,0.80,0.00,0.00000,0,0,0.0000%
17 de ago. de 2026 - 17 de ago. de 2026,lixeira com basculante 30 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L3040-B,BRL,1,1,0.66000,100.0000%,0.66,0.00,0.00000,0,0,0.0000%
29 de jul. de 2026 - 29 de jul. de 2026,lixeira de inox de tampa,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,1,1,0.66000,100.0000%,0.66,0.00,0.00000,0,0,0.0000%
26 de jul. de 2026 - 26 de jul. de 2026,B0H37KRPHM,"=""70230654464817""",Campanha de Produto Indicado- L2440-AML-o103/07,"=""202389980731948""",Campanha de Produto Indicado- L2440-AML-o103/07,"asin-expanded=""B0B3S7HW5K""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,L2440-AML,BRL,6,1,1.10000,16.6667%,1.10,0.00,0.00000,0,0,0.0000%
27 de jul. de 2026 - 23 de ago. de 2026,lixeira inox 10 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030,BRL,11,1,0.63000,9.0909%,0.63,0.00,0.00000,0,0,0.0000%
29 de jul. de 2026 - 23 de ago. de 2026,B092XLGL21,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P4080,BRL,148,1,0.18000,0.6757%,0.18,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 27 de jul. de 2026,B07CL7M4NT,"=""74625636500610""",campanha automática individual- L2030-B-o115/07,"=""548614128360172""",campanha automática individual- L2030-Bo115/07,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,L2030-B,BRL,7,1,1.34000,14.2857%,1.34,0.00,0.00000,0,0,0.0000%
3 de ago. de 2026 - 3 de ago. de 2026,lixeira banheiro tampa vai e vem,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L4080-B,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
7 de ago. de 2026 - 7 de ago. de 2026,B0GWRTY1N6,"=""220339920491993""",Campanha de Produto Indicado- L1618-A-o103/07,"=""216344585748751""",Campanha de Produto Indicado- L1618-A-o103/07,"asin-expanded=""B0H4NRG51Q""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,L1618-A,BRL,1,1,0.58000,100.0000%,0.58,0.00,0.00000,0,0,0.0000%
28 de jul. de 2026 - 28 de jul. de 2026,lixeira redonda de cozinha,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2425-B,BRL,2,1,0.40000,50.0000%,0.40,0.00,0.00000,0,0,0.0000%
5 de ago. de 2026 - 23 de ago. de 2026,B0DXQCLKCP,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXP,BRL,96,1,0.58000,1.0417%,0.58,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 27 de jul. de 2026,B076PLZ1PV,"=""6383857296458""",campanha automática individual- P3050-o102/07,"=""383083034260814""",campanha automática individual- P3050,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,P3050,BRL,5,1,1.02000,20.0000%,1.02,0.00,0.00000,0,0,0.0000%
5 de ago. de 2026 - 23 de ago. de 2026,extintor de incêndio,"=""163724971822822""",campanha automática individual- PXM-o228/07,"=""560459911677559""",campanha automática individual- PXM-o228/07,close-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXM,BRL,67,1,0.40000,1.4925%,0.40,0.00,0.00000,0,0,0.0000%
26 de jul. de 2026 - 23 de ago. de 2026,B08FXSCZ99,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o228/07,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o228/07,"asin-expanded=""B08FXSCZ99""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,PG3070,BRL,21,1,0.79000,4.7619%,0.79,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 22 de ago. de 2026,lixo cozinha 12 litros quadrada,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
5 de ago. de 2026 - 23 de ago. de 2026,lixeira dupla,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,16,1,0.57000,6.2500%,0.57,0.00,0.00000,0,0,0.0000%
28 de jul. de 2026 - 28 de jul. de 2026,lixeira pampa vai e vem inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L3070-B,BRL,2,1,0.79000,50.0000%,0.79,0.00,0.00000,0,0,0.0000%
6 de ago. de 2026 - 6 de ago. de 2026,lixeira retangular 40 litros com pedal,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.71000,100.0000%,0.71,0.00,0.00000,0,0,0.0000%
9 de ago. de 2026 - 9 de ago. de 2026,sanremo lixeira plástica basculante,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,2,1,0.66000,50.0000%,0.66,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 27 de jul. de 2026,B09YDKHT3H,"=""145964185460140""",campanha automática individual- P3070-o116/07,"=""429470627552062""",campanha automática individual- P3070-o116/07,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,P3070,BRL,4,1,0.36000,25.0000%,0.36,0.00,0.00000,0,0,0.0000%
5 de ago. de 2026 - 20 de ago. de 2026,cesto lixo banheiro,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,3,1,0.32000,33.3333%,0.32,0.00,0.00000,0,0,0.0000%
4 de ago. de 2026 - 23 de ago. de 2026,lixeira grande,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q3060-A,BRL,10,1,0.76000,10.0000%,0.76,0.00,0.00000,0,0,0.0000%
13 de ago. de 2026 - 19 de ago. de 2026,B076JLCB86,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,3,1,0.50000,33.3333%,0.50,0.00,0.00000,0,0,0.0000%
26 de jul. de 2026 - 26 de jul. de 2026,lixo inox tampa,"=""100493751446075""",Campanha de Produto Indicado- L1618-T-o103/07,"=""78690051619891""",Campanha de Produto Indicado- L1618-T-o103/07,"asin-expanded=""B076PRGLGT""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,L1618-T,BRL,1,1,0.75000,100.0000%,0.75,0.00,0.00000,0,0,0.0000%
18 de ago. de 2026 - 21 de ago. de 2026,lixeira inox para pia cozinha,"=""108804692555847""",Campanha de Palavra-Chave Lixeiras banheiro,"=""28534619762262""",Campanha de Palavra-Chave Lixeiras banheiro,lixeira inox para pia de cozinha,EXACT,99873185432506,Campanhas Manuais Claude,L2025-B,BRL,21,1,1.47000,4.7619%,1.47,0.00,0.00000,0,0,0.0000%
28 de jul. de 2026 - 29 de jul. de 2026,B0H8FBCPWK,"=""3262494915796""",Campanha de Produto Indicado- P3050-o228/07,"=""113839187289861""",Campanha de Produto Indicado- P3050-o228/07,"asin-expanded=""B0GZ59P5FC""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3050,BRL,22,1,0.39000,4.5455%,0.39,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 23 de ago. de 2026,lixo 40cm,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2440-AML,BRL,1,1,0.35000,100.0000%,0.35,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 11 de ago. de 2026,lixeira inox 20 litros,"=""70139439261043""",Campanha de Palavra-Chave- L2440-AML-o103/07,"=""16772359105491""",Campanha de Palavra-Chave- L2440-AML-o103/07,lixeira inox 20 litros,PHRASE,178029480993742,campanha de palavra chave,L2440-AML,BRL,214,1,0.79000,0.4673%,0.79,0.00,0.00000,0,0,0.0000%
31 de jul. de 2026 - 9 de ago. de 2026,lixeira 3 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,11,1,0.79000,9.0909%,0.79,0.00,0.00000,0,0,0.0000%
11 de ago. de 2026 - 23 de ago. de 2026,lixeira inox para pia de cozinha,"=""108804692555847""",Campanha de Palavra-Chave Lixeiras banheiro,"=""28534619762262""",Campanha de Palavra-Chave Lixeiras banheiro,lixeira inox para pia de cozinha,EXACT,99873185432506,Campanhas Manuais Claude,L2430-B,BRL,18,1,1.24000,5.5556%,1.24,0.00,0.00000,0,0,0.0000%
1 de ago. de 2026 - 11 de ago. de 2026,cesto lixo banheiro inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,2,1,0.71000,50.0000%,0.71,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,lixeira inox 30l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L3040-B,BRL,86,1,0.79000,1.1628%,0.79,0.00,0.00000,0,0,0.0000%
20 de ago. de 2026 - 23 de ago. de 2026,placa adesiva para parede,"=""234950194216241""",campanha automática individual- SP-PP-o116/07,"=""559914515436204""",campanha automática individual- SP-PP16/07,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-PP,BRL,161,2,1.25000,1.2422%,2.50,0.00,0.00000,0,0,0.0000%
15 de ago. de 2026 - 15 de ago. de 2026,lixeira basculante 30,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L3040-B,BRL,1,1,0.41000,100.0000%,0.41,0.00,0.00000,0,0,0.0000%
27 de jul. de 2026 - 3 de ago. de 2026,lixeira inox cozinha 50 litros com pedal,"=""123525465502040""",campanha de palavra chave- P3060-o116/07,"=""49233190069824""",campanha de palavra chave- P3060-o116/07,lixeira inox cozinha 50 litros,PHRASE,178029480993742,campanha de palavra chave,P3060,BRL,10,2,2.26000,20.0000%,4.52,0.00,0.00000,0,0,0.0000%
5 de ago. de 2026 - 16 de ago. de 2026,B0GXFG92PZ,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-T,BRL,2,1,0.54000,50.0000%,0.54,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 29 de jul. de 2026,B0F4T1M1GC,"=""6383857296458""",campanha automática individual- P3050-o102/07,"=""383083034260814""",campanha automática individual- P3050,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,P3050,BRL,89,1,0.50000,1.1236%,0.50,0.00,0.00000,0,0,0.0000%
4 de ago. de 2026 - 4 de ago. de 2026,lixeira basculante 12l inox para banheiro,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030-B,BRL,1,1,0.31000,100.0000%,0.31,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 25 de jul. de 2026,lixeira 59l inox,"=""145964185460140""",campanha automática individual- P3070-o116/07,"=""429470627552062""",campanha automática individual- P3070-o116/07,loose-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,P3070,BRL,2,1,1.13000,50.0000%,1.13,0.00,0.00000,0,0,0.0000%
3 de ago. de 2026 - 3 de ago. de 2026,B0FCSTJMVQ,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2430-B,BRL,2,1,0.39000,50.0000%,0.39,0.00,0.00000,0,0,0.0000%
4 de ago. de 2026 - 10 de ago. de 2026,B0GGD8M6MV,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,15,1,0.71000,6.6667%,0.71,0.00,0.00000,0,0,0.0000%
2 de ago. de 2026 - 15 de ago. de 2026,lixeira banheiro branca,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,5,1,0.80000,20.0000%,0.80,0.00,0.00000,0,0,0.0000%
15 de ago. de 2026 - 15 de ago. de 2026,lixeira de aco tramontina 30 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.64000,100.0000%,0.64,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 25 de jul. de 2026,lixeira de inox para pia para cima da pia,"=""125746095085649""",Campanha de Palavra-Chave- L1618-T-o103/07,"=""256552842658121""",Campanha de Palavra-Chave- L1618-T-o103/07,lixeira inox para pia,PHRASE,178029480993742,campanha de palavra chave,L1618-T,BRL,2,1,1.30000,50.0000%,1.30,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 22 de ago. de 2026,lixeira de 80 litros basculante,"=""51867061249884""",Campanha Manual Palavra-Chave L3070-B,"=""37073533131431""",Campanha Manual Palavra-Chave L3070-B,lixeira 80 litros basculante,EXACT,99873185432506,Campanhas Manuais Claude,L3070-B,BRL,3,1,1.10000,33.3333%,1.10,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 5 de ago. de 2026,B076PLZ1PV,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,5,2,0.56000,40.0000%,1.12,0.00,0.00000,0,0,0.0000%
29 de jul. de 2026 - 13 de ago. de 2026,ensacador de guarda chuva,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EGC,BRL,6,1,0.10000,16.6667%,0.10,0.00,0.00000,0,0,0.0000%
17 de ago. de 2026 - 17 de ago. de 2026,lixeira com basculante 30 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.52000,100.0000%,0.52,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 8 de ago. de 2026,suporte extintor inox,"=""13641592450246""",Campanha de Palavra-Chave- PXP-o115/07,"=""69046114446698""",Campanha de Palavra-Chave- PXPo1-15/07,suporte extintor inox,EXACT,178029480993742,campanha de palavra chave,PXP,BRL,1,1,0.69000,100.0000%,0.69,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 25 de jul. de 2026,lixeira 59l inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 25 de jul. de 2026,lixeira pequena de inox de 3 l,"=""68539107677740""",Campanha de Palavra-Chave- L1618-A-o103/07,"=""267194100732843""",Campanha de Palavra-Chave- L1618-A-o103/07,lixeira pequena inox,PHRASE,178029480993742,campanha de palavra chave,L1618-A,BRL,1,1,1.06000,100.0000%,1.06,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,lixeira cozinha 30l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,46,1,0.77000,2.1739%,0.77,0.00,0.00000,0,0,0.0000%
28 de jul. de 2026 - 12 de ago. de 2026,lixeira inox para pia de cozinha,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030,BRL,12,1,0.80000,8.3333%,0.80,0.00,0.00000,0,0,0.0000%
20 de ago. de 2026 - 20 de ago. de 2026,lixeira inox 3l sem pedal,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,2,1,0.32000,50.0000%,0.32,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,lixeira 15 litros com pedal,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P2430,BRL,23,1,0.76000,4.3478%,0.76,0.00,0.00000,0,0,0.0000%
